Id,year,month,dow,hour,durations_in_secs,city,state,country,latitude,longitude,movement,shape_class
15839,2012,1,Tue,23.0,600.0,West Chester,PA,USA,39.8494444,-75.35611109999999,1.0,Geometric
31541,1996,3,Fri,18.0,300.0,Evansville,IN,USA,37.9747222,-87.5558333,1.0,Other
74337,2003,9,Sun,21.0,1200.0,East Falmouth,MA,USA,41.5783333,-70.5591667,1.0,Multiple
45404,2013,5,Fri,,60.0,Santa Maria,CA,USA,34.9530556,-120.43472220000001,1.0,Non-Geometric
79090,2002,9,Wed,23.0,600.0,Fort Wayne,IN,USA,41.1305556,-85.1288889,0.0,Other
20793,2013,12,Thr,17.0,4.0,Manhattan,KS,USA,39.1836111,-96.5713889,1.0,Type of Light
2337,2003,10,Thr,8.0,600.0,Stevensville,MD,USA,38.9805556,-76.3147222,0.0,Type of Light
6297,2005,10,Tue,3.0,900.0,Dickensonville,VA,USA,36.8416667,-82.22527779999999,0.0,Circular
28353,2002,2,Sun,7.0,300.0,Little Falls,NJ,USA,40.8688889,-74.20861109999998,1.0,Non-Geometric
29681,2013,2,Wed,5.0,180.0,Blossvale,NY,USA,43.2797222,-75.64388890000001,0.0,Type of Light
57134,2007,7,Sun,17.0,30.0,Lac Du Flambeau,WI,USA,45.9697222,-89.8919444,1.0,Type of Light
78936,2007,9,Mon,15.0,600.0,North St. Paul,MN,USA,45.012465999999996,-92.991883,0.0,Multiple
64067,2011,7,Sat,22.0,45.0,Delta,OH,USA,41.5736111,-84.00527779999999,0.0,Circular
30153,2013,2,Sat,21.0,60.0,Pacifica,CA,USA,37.6138889,-122.48583329999998,1.0,Type of Light
68439,2010,8,Sat,23.0,5.0,Dallas,TX,USA,32.783333299999995,-96.8,1.0,Type of Light
96,2000,10,Tue,16.0,45.0,Jueanu,WI,USA,43.40555,-88.705104,0.0,Geometric
64642,2011,8,Thr,1.0,45.0,Wyandotte,MI,USA,42.2141667,-83.15,1.0,Geometric
23660,2012,12,Sat,18.0,45.0,Honolulu,HI,Hawaii,21.3069444,-157.8583333,0.0,Non-Geometric
5932,2009,10,Sat,19.0,60.0,Indianapolis,IN,USA,39.7683333,-86.1580556,1.0,Type of Light
23415,2014,1,Mon,21.0,120.0,Tucson,AZ,USA,32.2216667,-110.9258333,1.0,Other
76147,2006,9,Wed,21.0,3.0,Warner Robins,GA,USA,32.6208333,-83.6,0.0,Type of Light
59657,2004,7,Sun,1.0,1200.0,Chicago,IL,USA,41.85,-87.65,0.0,Other
65261,1995,8,Sat,21.0,30.0,Seattle,WA,USA,47.6063889,-122.33083329999998,0.0,Other
22606,2005,12,Mon,19.0,60.0,Acton,CA,USA,34.47,-118.19583329999999,1.0,Type of Light
17425,2004,1,Wed,20.0,45.0,Willits,CA,USA,39.4097222,-123.35444440000002,1.0,Type of Light
57305,2000,7,Sun,4.0,6.0,Mananita,CA,USA,35.506423,-120.673189,0.0,Circular
43121,1996,5,Sun,21.0,70.0,Visalia,CA,USA,36.3302778,-119.29111110000001,1.0,Other
39593,2012,4,Sat,21.0,240.0,Mount Airy (Vicinity),MD,USA,39.3761111,-77.155,1.0,Type of Light
70015,2007,8,Mon,22.0,3600.0,Sandpoint,ID,USA,48.2766667,-116.5522222,0.0,Type of Light
40174,2004,4,Sun,23.0,2700.0,New Philidelphia,OH,USA,40.489787,-81.44567099999999,0.0,Type of Light
70995,2012,8,Fri,17.0,240.0,Yelm,WA,USA,46.9422222,-122.60472220000001,1.0,Geometric
68794,2002,8,Thr,23.0,300.0,Monroe,NY,USA,41.330555600000004,-74.18722220000001,0.0,Non-Geometric
49527,2004,6,Wed,23.0,7200.0,Gerber Reservoir,OR,USA,42.197922,-121.096078,1.0,Multiple
47851,2005,6,Wed,22.0,1800.0,Fate,TX,USA,32.9413889,-96.3811111,1.0,Geometric
49709,2002,6,Mon,21.0,3.0,Hurley,NM,USA,32.6991667,-108.13138889999999,0.0,Other
67781,2009,8,Wed,5.0,180.0,Chicago,IL,USA,41.85,-87.65,1.0,Geometric
78358,2013,9,Sat,22.0,30.0,Osprey,FL,USA,27.195833299999997,-82.4905556,0.0,Geometric
43768,2014,5,Fri,10.0,10.0,Colorado Springs,CO,USA,38.8338889,-104.8208333,0.0,Other
74336,2003,9,Sun,21.0,1200.0,Coffeyville,KS,USA,37.0372222,-95.6161111,1.0,Other
45064,2007,5,Wed,21.0,300.0,Safford,AZ,USA,32.8338889,-109.70694440000001,0.0,Type of Light
18431,2012,12,Sat,1.0,1800.0,Havelock,NC,USA,34.8788889,-76.9016667,0.0,Circular
14127,2009,1,Tue,1.0,60.0,Kendall,FL,USA,25.6788889,-80.3175,0.0,Type of Light
54193,2012,6,Thr,22.0,90.0,Salem,OR,USA,44.9430556,-123.0338889,0.0,Type of Light
63674,2013,7,Sun,21.0,120.0,Paducah,KY,USA,37.0833333,-88.6,1.0,Circular
61052,2005,7,Sun,4.0,120.0,Ashland City,TN,USA,36.2741667,-87.0641667,0.0,Geometric
66065,2011,8,Sun,,240.0,Marmora (Canada),ON,Canada,44.483333,-77.68333299999999,0.0,Other
58014,2002,7,Fri,19.0,600.0,Nashville,TN,USA,36.1658333,-86.7844444,1.0,Multiple
36973,2004,4,Thr,20.0,10.0,Boca Raton,FL,USA,26.3583333,-80.08333329999999,1.0,Type of Light
15800,2012,11,Wed,,4.0,Cutler Bay/Miami,FL,USA,25.580832,-80.346859,1.0,Circular
25041,2003,1,Tue,,600.0,Palos Heights,IL,USA,41.6680556,-87.79638890000001,1.0,Non-Geometric
15906,1999,1,Mon,,15.0,Olympia,WA,USA,47.0380556,-122.89944440000001,1.0,Other
45485,2003,5,Sun,,30.0,Aylmer (Canada),PQ,Canada,45.4,-75.85,1.0,Type of Light
76724,2010,9,Thr,20.0,25.0,Boulder,CO,USA,40.015,-105.27,1.0,Type of Light
50930,2013,6,Sun,21.0,300.0,Tinley Park,IL,USA,41.5733333,-87.7844444,1.0,Circular
67141,1998,8,Mon,21.0,1200.0,Friendswoods,TX,USA,29.5294,-95.201045,1.0,Geometric
30857,2000,3,Sun,23.0,1200.0,Plymouth Borough,PA,USA,41.258551,-75.93640500000001,1.0,Non-Geometric
25426,2008,1,Wed,18.0,300.0,Okmulgee,OK,USA,35.6233333,-95.9602778,0.0,Non-Geometric
38148,2007,4,Sat,20.0,3.0,Woodstock,VA,USA,38.8816667,-78.5061111,0.0,Circular
44729,2004,5,Fri,20.0,2.0,Tucson,AZ,USA,32.2216667,-110.9258333,1.0,Type of Light
75270,2001,9,Mon,4.0,1800.0,Florence,KY,USA,38.9988889,-84.6266667,0.0,Type of Light
55577,2011,7,Fri,19.0,1.0,Bardstown,KY,USA,37.8091667,-85.4669444,0.0,Type of Light
15969,2003,11,Sat,18.0,2.0,Bellingham,WA,USA,48.7597222,-122.48694440000001,0.0,Other
12326,2005,11,Tue,15.0,360.0,San Antonio,TX,USA,29.4238889,-98.4933333,1.0,Multiple
51737,2006,6,Sun,7.0,900.0,Victorville,CA,USA,34.5361111,-117.2902778,0.0,Non-Geometric
43880,2009,5,Fri,22.0,20.0,Lake Leland,WA,USA,47.609115,-121.091025,0.0,Circular
51245,2005,6,Thr,,40.0,Auburn,WA,USA,47.3075,-122.2272222,0.0,Type of Light
22031,2009,12,Thr,13.0,5.0,North Port,FL,USA,27.0438889,-82.23611109999999,1.0,Other
63472,2002,7,Sun,20.0,60.0,Belleville (Canada),ON,Canada,44.166667,-77.383333,0.0,Non-Geometric
56091,2011,7,Wed,20.0,300.0,Montreal (Canada),QC,Canada,45.5,-73.583333,1.0,Multiple
51798,2011,6,Sat,21.0,600.0,Mukwonago,WI,USA,42.8666667,-88.33333329999999,0.0,Other
77061,2013,9,Sun,7.0,0.5,Kingston,NH,USA,42.9363889,-71.0538889,0.0,Type of Light
10393,2001,11,Sun,4.0,120.0,Aurora,CO,USA,39.7294444,-104.83138890000001,1.0,Multiple
37260,2009,4,Thr,20.0,30.0,Somerviller,MA,USA,42.387597,-71.099497,1.0,Circular
51768,2009,6,Thr,10.0,14400.0,Missoula,MT,USA,46.8722222,-113.99305559999999,1.0,Type of Light
24938,2012,1,Fri,19.0,600.0,Boonville,MO,USA,38.9736111,-92.7430556,1.0,Other
9116,2000,11,Tue,21.0,600.0,San Diego,CA,USA,32.7152778,-117.1563889,1.0,Type of Light
77403,2005,9,Sat,23.0,30.0,Deerfield Beach,FL,USA,26.318055600000005,-80.1,1.0,Geometric
23010,2009,1,Mon,19.0,45.0,Scarsdale,NY,USA,41.005,-73.785,1.0,Circular
52297,2007,6,Thr,21.0,10800.0,Hammond,LA,USA,30.5041667,-90.4611111,1.0,Non-Geometric
66740,2008,8,Fri,13.0,20.0,La Crosse,WI,USA,43.8013889,-91.2394444,1.0,Non-Geometric
769,2005,10,Sat,1.0,7.0,Cuyahoga Falls,OH,USA,41.1338889,-81.48472220000001,0.0,Other
47576,1994,6,Wed,21.0,480.0,Las Vegas,NV,USA,36.175,-115.1363889,0.0,Geometric
36165,2008,4,Tue,3.0,180.0,Tuscaloosa,AL,USA,33.2097222,-87.5691667,1.0,Other
37263,2009,4,Thr,21.0,10.0,Toledo,OH,USA,41.6638889,-83.5552778,0.0,Other
72525,2013,8,Thr,21.0,120.0,Old Orchard Beach,ME,USA,43.5172222,-70.3780556,1.0,Circular
49631,2012,6,Sat,23.0,300.0,Winnipeg (Canada),MB,Canada,49.883333,-97.166667,0.0,Other
51199,2000,6,Fri,,15.0,Blackfoot,ID,USA,43.1905556,-112.34416670000002,1.0,Type of Light
4668,2000,10,Thr,,120.0,Thornhill (Canada),ON,Canada,43.8,-79.416667,0.0,Geometric
37740,2006,4,Wed,20.0,120.0,Washington Court House,OH,USA,39.5363889,-83.4391667,0.0,Circular
18538,2006,12,Sat,7.0,20.0,Beaver,PA,USA,40.6952778,-80.305,1.0,Other
25760,2009,2,Wed,21.0,5400.0,Spring Hill,TN,USA,35.7511111,-86.93,1.0,Type of Light
50896,2012,6,Sat,2.0,60.0,Miramichi (Canada),NB,Canada,47.033333,-65.18333299999999,0.0,Non-Geometric
71256,2013,8,Sat,4.0,5.0,Deer Park,NY,USA,40.7616667,-73.3297222,1.0,Type of Light
71814,2002,8,Tue,21.0,7.0,Riverside,CA,USA,33.9533333,-117.39527779999999,0.0,Multiple
15386,2009,1,Fri,19.0,30.0,Fullerton/Anaheim,CA,USA,33.865015,-117.917004,0.0,Circular
74211,2010,9,Mon,20.0,45.0,Eldorado,TX,USA,30.86,-100.60055559999999,1.0,Geometric
18759,2013,12,Tue,17.0,600.0,Las Vegas,NV,USA,36.175,-115.1363889,0.0,Non-Geometric
8884,2003,11,Thr,5.0,120.0,Hanover Park,IL,USA,41.9994444,-88.145,0.0,Geometric
64567,2006,8,Fri,17.0,10.0,Ashford Hollow,NY,USA,42.4033333,-78.6855556,1.0,Circular
60186,2009,7,Mon,20.0,420.0,Springdale,PA,USA,40.5408333,-79.7841667,1.0,Other
38157,2007,4,Sat,23.0,300.0,Tacoma,WA,USA,47.2530556,-122.44305559999998,1.0,Type of Light
50073,2001,6,Tue,21.0,14400.0,Ponte Vedra Beach,FL,USA,30.2394444,-81.3858333,1.0,Type of Light
6425,1994,10,Wed,19.0,2700.0,Circleville,OH,USA,39.6005556,-82.9461111,0.0,Circular
13673,2007,11,Thr,18.0,900.0,Granisle (Canada),BC,Canada,54.884565,-126.207158,0.0,Circular
18112,2006,12,Thr,17.0,1200.0,Manheim,PA,USA,40.1633333,-76.39527779999999,1.0,Type of Light
66775,2009,8,Sat,23.0,30.0,Simi Valley,CA,USA,34.2694444,-118.78055559999999,0.0,Type of Light
46578,2004,6,Thr,22.0,10.0,Rehoboth Beach,DE,USA,38.7208333,-75.07638890000001,0.0,Type of Light
15538,1997,11,Fri,18.0,1140.0,Austin,TX,USA,30.2669444,-97.7427778,1.0,Other
28071,2008,2,Fri,14.0,3.0,Miami,FL,USA,25.7738889,-80.1938889,1.0,Circular
78357,2013,9,Sat,22.0,480.0,Lexington,KY,USA,37.9886111,-84.4777778,1.0,Circular
16813,2012,1,Fri,5.0,600.0,Tonawanda,NY,USA,43.0202778,-78.8805556,1.0,Other
22122,2013,1,Wed,18.0,5.0,Bedford,MA,USA,42.4905556,-71.2766667,1.0,Type of Light
60201,2010,7,Tue,1.0,14400.0,Sedro Woolley,WA,USA,48.50389,-122.23611000000001,0.0,Circular
10919,1998,1,Thr,13.0,180.0,Cannon Afb,NM,USA,34.382778,-103.322222,1.0,Geometric
8245,2001,1,Thr,21.0,20.0,Rockford,IL,USA,42.2711111,-89.09388890000001,0.0,Multiple
65901,1999,8,Sat,3.0,72.0,Salt Lake City,UT,USA,40.7608333,-111.89027779999999,0.0,Geometric
3501,2009,10,Wed,,900.0,Tucson,AZ,USA,32.2216667,-110.9258333,0.0,Type of Light
19246,1998,12,Sun,2.0,120.0,Kansas (On Interstate),KS,USA,39.011902,-98.484246,1.0,Other
76784,2012,9,Sun,23.0,1200.0,Verona,PA,USA,40.5063889,-79.8433333,1.0,Type of Light
66847,2013,8,Thr,12.0,120.0,Stow,OH,USA,41.1594444,-81.4405556,1.0,Type of Light
34834,2009,3,Thr,9.0,5400.0,Winsted,CT,USA,41.9211111,-73.0605556,1.0,Geometric
23766,2000,12,Sat,19.0,900.0,Mesa,AZ,USA,33.4222222,-111.8219444,1.0,Type of Light
69101,2010,8,Mon,3.0,600.0,Hanover Park,IL,USA,41.999444399999994,-88.145,1.0,Geometric
69314,2009,8,Mon,18.0,30.0,Burien,WA,USA,47.470555600000004,-122.34555559999998,0.0,Non-Geometric
42683,2013,5,Wed,13.0,20.0,Chester,SC,USA,34.7047222,-81.2144444,1.0,Other
76096,2003,9,Sat,18.0,30.0,Saugus,MA,USA,42.464722200000004,-71.0105556,0.0,Circular
79809,2009,9,Mon,21.0,1200.0,San Jose,CA,USA,37.3394444,-121.8938889,0.0,Type of Light
57036,2003,7,Tue,23.0,7200.0,Elberfeld,IN,USA,38.1597222,-87.4483333,0.0,Type of Light
72434,2008,8,Fri,23.0,60.0,Aylmer (Canada),QC,Canada,45.4,-75.85,0.0,Geometric
77433,2009,9,Thr,,300.0,Marietta/Kennesaw,GA,USA,33.969590999999994,-84.56304300000001,0.0,Other
4883,2005,10,Thr,20.0,1800.0,Jacksonville,NC,USA,34.7538889,-77.4305556,0.0,Circular
39060,2008,4,Fri,23.0,480.0,Cedar Rapids,IA,USA,42.0083333,-91.64388890000001,1.0,Type of Light
32447,2014,3,Wed,19.0,1800.0,Oroville,CA,USA,39.5138889,-121.5552778,0.0,Type of Light
50867,2009,6,Tue,22.0,600.0,Texarkana,TX,USA,33.425,-94.0475,1.0,Geometric
51875,2000,6,Mon,22.0,120.0,Blackstone,VA,USA,37.0802778,-77.9975,1.0,Type of Light
61306,2007,7,Tue,21.0,360.0,Southside,AL,USA,33.9244444,-86.0225,0.0,Geometric
37219,2007,4,Mon,23.0,900.0,Westchester (Canada),IL,USA,41.8505556,-87.8819444,1.0,Type of Light
53849,2001,6,Wed,14.0,10.0,Waianae,HI,Hawaii,21.4447222,-158.19,0.0,Circular
73929,2007,9,Wed,4.0,2700.0,Springfield,MO,USA,37.2152778,-93.2980556,0.0,Circular
28443,2011,2,Thr,20.0,840.0,Ahwatukee/Phoenix/Gilbert/Chandler,AZ,USA,33.305571,-111.90626,0.0,Type of Light
67273,2011,8,Wed,2.0,30.0,Las Vegas,NV,USA,36.175,-115.1363889,1.0,Circular
68463,2012,8,Tue,20.0,9000.0,North Bend,WA,USA,47.4958333,-121.78555559999998,1.0,Non-Geometric
31589,2001,3,Thr,3.0,8.0,Utah,UT,USA,40.096629,-111.570679,1.0,Circular
77201,2005,9,Fri,,1800.0,Welland (Canada),ON,Canada,42.983333,-79.25,0.0,Circular
17308,2000,1,Fri,18.0,60.0,Highland Park,IL,USA,42.1816667,-87.80027779999999,1.0,Other
6492,2005,10,Wed,22.0,15.0,Rockford,MI,USA,43.12,-85.56,0.0,Type of Light
55690,1999,7,Mon,22.0,120.0,Chico,CA,USA,39.7286111,-121.8363889,1.0,Type of Light
194,2008,10,Fri,20.0,10.0,La Crescent,MN,USA,43.8280556,-91.3038889,0.0,Multiple
77935,2013,9,Thr,21.0,1800.0,High Point,NC,USA,35.955555600000004,-80.0055556,0.0,Geometric
32388,2009,3,Thr,22.0,180.0,Valrico,FL,USA,27.9455556,-82.25805559999999,1.0,Geometric
44038,2009,5,Sat,21.0,240.0,Mainville,OH,USA,39.315059,-84.22077,0.0,Type of Light
60532,2000,7,Sat,23.0,4.0,Bonham (Northeast Of),TX,USA,33.5772222,-96.1780556,0.0,Type of Light
71887,2009,8,Thr,2.0,10.0,Pico Rivera,CA,USA,33.98305560000001,-118.09583329999998,1.0,Type of Light
10080,2013,11,Sat,23.0,300.0,Davie,FL,USA,26.0625,-80.2333333,1.0,Multiple
1614,2008,10,Tue,20.0,180.0,Boonville,NY,USA,43.4836111,-75.33694440000001,1.0,Multiple
53817,1995,6,Tue,21.0,3000.0,Oroville,CA,USA,39.5138889,-121.5552778,0.0,Other
21345,2007,12,Sun,1.0,1800.0,Perth Amboy,NJ,USA,40.5066667,-74.2658333,0.0,Other
62127,2010,7,Sun,21.0,240.0,Port Richey,FL,USA,28.2713889,-82.7197222,1.0,Circular
37186,2005,4,Sat,17.0,3600.0,Mendon,MA,USA,42.1055556,-71.55277779999999,1.0,Type of Light
26194,1998,2,Fri,20.0,7200.0,Crestone,CO,USA,37.9963889,-105.6991667,0.0,Type of Light
6726,2007,10,Sat,20.0,900.0,Huntington Beach,CA,USA,33.6602778,-117.99833329999998,0.0,Geometric
33854,2002,3,Thr,1.0,2.0,Hamden,CT,USA,41.3958333,-72.8972222,1.0,Circular
51203,2000,6,Fri,21.0,600.0,Tacoma,WA,USA,47.2530556,-122.44305559999998,0.0,Type of Light
8712,2005,11,Sat,22.0,2700.0,Perris/White Water (Between),CA,USA,33.727019,-117.14775300000001,1.0,Geometric
16194,2011,11,Tue,18.0,20.0,Duncan,AZ,USA,32.7213889,-109.10472220000001,1.0,Type of Light
7784,2010,11,Wed,21.0,90.0,Amarillo,TX,USA,35.2219444,-101.8308333,1.0,Geometric
39197,2008,4,Sat,11.0,300.0,Seattle,WA,USA,47.6063889,-122.33083329999998,1.0,Type of Light
29632,2009,2,Fri,10.0,10.0,Kansas City,MO,USA,39.0997222,-94.5783333,1.0,Non-Geometric
61698,1999,7,Sun,21.0,20.0,Pine Ridge,SD,USA,43.0255556,-102.5558333,1.0,Type of Light
44899,2005,5,Sun,11.0,180.0,Covington,KY,USA,39.0836111,-84.5086111,0.0,Geometric
57130,2007,7,Sun,14.0,1500.0,Middleboro,MA,USA,41.8930556,-70.9116667,1.0,Geometric
65662,2002,8,Tue,21.0,8100.0,Sharon,PA,USA,41.23305560000001,-80.4936111,0.0,Multiple
77338,1997,9,Wed,14.0,2.0,Muskegon,MI,USA,43.2341667,-86.2483333,0.0,Circular
74065,1998,9,Sun,21.0,8.0,Weed,CA,USA,41.4227778,-122.385,1.0,Type of Light
61458,2011,7,Sun,22.0,2700.0,Bradenton Beach,FL,USA,27.4666667,-82.7041667,0.0,Other
15402,2010,11,Sat,19.0,10.0,Riverton (Canada),MB,Canada,51.0,-97.0,1.0,Circular
12798,2011,11,Thr,18.0,600.0,Orlando,FL,USA,28.5380556,-81.3794444,1.0,Type of Light
67025,2009,8,Sun,1.0,18000.0,Charlton,MA,USA,42.1355556,-71.9705556,0.0,Type of Light
27563,2008,2,Wed,22.0,10.0,Jacksonville,FL,USA,30.3319444,-81.6558333,0.0,Circular
51772,2009,6,Thr,22.0,300.0,Haverhill,MA,USA,42.7761111,-71.07777779999999,1.0,Other
48503,2009,6,Sun,22.0,1.0,Livingston,MT,USA,45.6625,-110.5602778,1.0,Type of Light
74877,2005,9,Thr,21.0,2700.0,North Myrtle Beach,SC,USA,33.8158333,-78.6802778,0.0,Type of Light
73215,2009,9,Fri,22.0,15.0,Spokane,WA,USA,47.658888899999994,-117.425,1.0,Type of Light
1193,2013,10,Sat,18.0,1800.0,Clarkston,MI,USA,42.7358333,-83.41888890000001,1.0,Geometric
13261,2006,11,Mon,16.0,300.0,Bellevue,WA,USA,47.6105556,-122.19944440000002,1.0,Other
49708,2002,6,Mon,21.0,1800.0,Greensburg,PA,USA,40.3013889,-79.5391667,1.0,Circular
75053,1996,9,Mon,18.0,180.0,Concord,MA,USA,42.4602778,-71.3494444,1.0,Circular
58924,2013,7,Tue,22.0,120.0,Austin,TX,USA,30.2669444,-97.7427778,1.0,Circular
12914,2004,11,Thr,9.0,120.0,Fort Smith,AR,USA,35.3858333,-94.3983333,1.0,Circular
57158,2008,7,Tue,20.0,720.0,Satellite Beach,FL,USA,28.1758333,-80.5902778,1.0,Circular
46728,1999,6,Fri,4.0,10.0,Plain City,OH,USA,40.1075,-83.2675,0.0,Type of Light
75605,2010,9,Sat,11.0,120.0,Dieppe (Canada),NB,Canada,46.1,-64.75,0.0,Type of Light
26407,2004,2,Sat,19.0,5.0,New York City,NY,USA,40.7141667,-74.0063889,0.0,Type of Light
59489,2009,7,Fri,23.0,120.0,Sugarcreek Township,OH,USA,39.614157,-84.06959599999999,1.0,Type of Light
29407,1997,2,Wed,22.0,180.0,Albuquerque,NM,USA,35.0844444,-106.65055559999999,1.0,Type of Light
27833,2001,2,Fri,23.0,1500.0,Bullhead City,AZ,USA,35.1477778,-114.5675,1.0,Type of Light
13032,1996,11,Tue,3.0,60.0,Daytona Beach,FL,USA,29.2105556,-81.02305559999999,1.0,Circular
8563,2012,1,Wed,22.0,240.0,West Bangor,NY,USA,44.8122222,-74.3977778,0.0,Other
35896,2008,4,Fri,22.0,300.0,Bessemer (Near),AL,USA,33.4016667,-86.9544444,0.0,Type of Light
4844,2001,10,Sat,19.0,9.0,Abbotsford (Canada),BC,Canada,45.433333,-72.883333,1.0,Geometric
64994,2000,8,Tue,2.0,300.0,River Falls/Prescott (Between),WI,USA,44.725582,-92.67850899999999,0.0,Type of Light
62936,2008,7,Sat,22.0,180.0,Plymouth,PA,USA,41.2402778,-75.945,1.0,Circular
15945,2002,1,Fri,5.0,120.0,Hamilton (Canada),ON,Canada,43.25,-79.833333,0.0,Type of Light
62489,2012,7,Wed,22.0,120.0,Broken Arrow,OK,USA,36.0525,-95.7905556,1.0,Type of Light
69236,2003,8,Sun,3.0,3.0,Venice,NE,USA,41.2338889,-96.3533333,0.0,Type of Light
57175,2009,7,Wed,21.0,300.0,Dover,PA,USA,40.0016667,-76.85055559999999,1.0,Circular
9476,2003,11,Sat,16.0,30.0,New York City (Bronx),NY,USA,40.7141667,-74.0063889,1.0,Type of Light
76483,2012,9,Fri,20.0,5.0,Ithaca,NY,USA,42.4405556,-76.4969444,0.0,Other
74187,2007,9,Thr,23.0,30.0,Whitewater,WI,USA,42.833611100000006,-88.73222220000001,0.0,Non-Geometric
25940,2009,2,Sun,8.0,1800.0,Canton,TX,USA,32.5563889,-95.8630556,1.0,Other
58023,2003,7,Sat,16.0,1200.0,Batavia,IL,USA,41.85,-88.3125,1.0,Circular
35093,1998,3,Sat,18.0,20.0,Lighthouse Point,FL,USA,26.2752778,-80.0875,1.0,Type of Light
8024,2011,11,Fri,18.0,300.0,Greensboro,NC,USA,36.0725,-79.79222220000001,1.0,Circular
61833,2005,7,Mon,20.0,25.0,Pocatello,ID,USA,42.8713889,-112.4447222,1.0,Non-Geometric
21465,2000,12,Sun,23.0,120.0,Spirit Lake,IA,USA,43.4222222,-95.10194440000001,0.0,Circular
34910,2014,3,Wed,21.0,120.0,Crouse,NC,USA,35.4208333,-81.3055556,0.0,Geometric
50812,2003,6,Mon,1.0,45.0,Allison Park,PA,USA,40.5594444,-79.9588889,0.0,Circular
50076,2001,6,Tue,22.0,8100.0,Charlotte,NC,USA,35.2269444,-80.8433333,0.0,Other
65858,2013,8,Tue,21.0,120.0,Tybee Island,GA,USA,32.0,-80.8458333,1.0,Type of Light
44562,2000,5,Sat,2.0,1800.0,Cincinnati,OH,USA,39.1619444,-84.4569444,1.0,Circular
37927,2003,4,Sun,21.0,15.0,Victoria (Canada),BC,Canada,46.216667,-63.483332999999995,1.0,Circular
15837,2012,11,Wed,22.0,5.0,Richfield,MN,USA,44.8833333,-93.28277779999999,1.0,Circular
15116,2012,11,Mon,23.0,1800.0,Sardis Lake,MS,USA,34.474782,-89.653403,0.0,Multiple
17338,2001,12,Sat,22.0,600.0,El Paso (Outside),TX,USA,31.7586111,-106.4863889,0.0,Geometric
12242,2014,1,Sun,15.0,900.0,Melbourne,FL,USA,28.0833333,-80.6083333,0.0,Non-Geometric
5000,1998,10,Wed,10.0,60.0,Detroit,MI,USA,42.3313889,-83.0458333,0.0,Circular
49635,2012,6,Sat,23.0,60.0,Andover,OH,USA,41.6066667,-80.5725,1.0,Type of Light
34187,2006,3,Thr,19.0,960.0,Lawley,AL,USA,32.8594444,-86.95138890000001,0.0,Non-Geometric
23126,1998,1,Tue,17.0,7200.0,Las Cruces (On Interstate 10&#44West Of),NM,USA,32.3122222,-106.7777778,1.0,Circular
12685,1997,11,Mon,2.0,120.0,Salisbury,MD,USA,38.3605556,-75.5997222,1.0,Circular
42789,2010,5,Sun,21.0,180.0,Hugo,MN,USA,45.16,-92.9930556,1.0,Other
61286,2005,7,Sun,22.0,600.0,Tacoma Area,WA,USA,47.250795,-122.43989199999999,0.0,Other
58088,2008,7,Sat,21.0,300.0,Savannah,GA,USA,32.0833333,-81.1,1.0,Type of Light
3620,2000,10,Mon,23.0,300.0,Fairbanks,AK,Alaska,64.8377778,-147.7163889,1.0,Other
51064,2009,6,Mon,21.0,180.0,Egan,SD,USA,43.9991667,-96.6486111,0.0,Non-Geometric
16618,2013,11,Sat,20.0,1800.0,Gibsonia,PA,USA,40.63,-79.9697222,1.0,Multiple
3469,2006,10,Sat,19.0,120.0,Brookings,OR,USA,42.0527778,-124.28277779999999,1.0,Other
24464,2014,1,Fri,18.0,300.0,Huntington Beach,CA,USA,33.6602778,-117.99833329999998,0.0,Type of Light
25218,2003,1,Wed,15.0,30.0,Santa Barbara,CA,USA,34.4208333,-119.69722220000001,0.0,Multiple
4073,2007,10,Tue,14.0,2400.0,Hemet,CA,USA,33.7475,-116.9711111,0.0,Other
35194,2007,3,Wed,19.0,120.0,Salem,MO,USA,37.6455556,-91.5358333,0.0,Type of Light
76212,2010,9,Mon,,2400.0,Westerly,RI,USA,41.3775,-71.82777779999999,1.0,Other
34117,2014,3,Sat,22.0,60.0,Hudson,WI,USA,44.9747222,-92.7566667,1.0,Type of Light
11297,2012,1,Sun,1.0,300.0,Ponte Vedra,FL,USA,30.2272222,-81.38027779999999,1.0,Other
4483,2003,10,Sat,18.0,15.0,Fleetwood,PA,USA,40.4538889,-75.81833329999999,1.0,Circular
67838,2012,8,Sun,18.0,40.0,Brick,NJ,USA,40.057838000000004,-74.137183,1.0,Circular
14185,2011,11,Thr,20.0,300.0,Englewood,FL,USA,26.9616667,-82.3527778,1.0,Type of Light
3027,2012,10,Fri,2.0,900.0,Unity,ME,USA,44.6111111,-69.335,1.0,Circular
35631,1995,4,Mon,2.0,5.0,Goleta,CA,USA,34.4358333,-119.82666670000002,0.0,Other
42428,1997,5,Thr,8.0,25.0,Mesquite (Near Dallas),TX,USA,32.7666667,-96.5988889,1.0,Non-Geometric
25360,1998,1,Fri,18.0,5400.0,Pottstown,PA,USA,40.2452778,-75.65,0.0,Geometric
18170,2012,12,Fri,1.0,1200.0,Springfield,MO,USA,37.2152778,-93.2980556,1.0,Type of Light
19419,2002,12,Sat,21.0,5.0,Sarasota,FL,USA,27.3361111,-82.5308333,1.0,Type of Light
18924,1998,12,Sat,18.0,2.0,Fleetwood/Dryville,PA,USA,40.46496,-75.7783,0.0,Type of Light
